timestamp,origin,destination,distance_m,duration_s
2026-05-14 21:05:33.436142,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-14 21:05:35.254530,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-14 21:05:37.051654,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 21:05:38.873924,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 21:05:40.696278,Thu Duc,District 1,13108.5,874.4
2026-05-14 21:05:42.516386,Hang Xanh,Binh Thanh,2552.6,169.4
2026-05-14 21:05:44.374524,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-14 21:05:46.159048,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 21:05:47.946811,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 21:05:49.768278,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-14 21:05:51.603773,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 21:05:53.949275,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 21:05:55.760483,Thu Duc,Linh Trung,6943.1,520.4
2026-05-14 21:05:57.537606,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-14 21:05:59.582067,Binh Thanh,District 1,4851.6,361.7
2026-05-14 21:06:01.382243,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-14 21:06:03.980905,Pham Van Dong,District 3,9714.3,671.6
2026-05-14 21:06:05.785075,District 5,Linh Trung,23267.2,1430.4
2026-05-14 21:06:07.572458,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 21:06:09.367455,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-14 21:06:12.186380,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-14 21:06:13.982858,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 21:06:15.788201,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 21:06:17.618186,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 21:06:19.400840,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 21:06:21.189496,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-14 21:06:23.306994,High Tech Park,Landmark 81,15002.5,961.4
2026-05-14 21:06:25.117792,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 21:06:26.912641,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
2026-05-14 21:06:28.684824,District 3,Eastern Bus Station,7484,500.9
2026-05-14 21:06:30.528739,District 5,Ben Thanh Market,4909.9,378
2026-05-14 21:06:32.339299,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-14 21:06:34.165092,Pham Van Dong,VNU HCM,13296.3,989.7
2026-05-14 21:06:36.467659,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 21:06:38.244331,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 21:06:40.022460,Pham Van Dong,Thu Duc,4798,336.3
2026-05-14 21:06:41.829402,Linh Trung,VNU HCM,8147.5,670.1
2026-05-14 21:06:43.643804,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 21:06:45.451739,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-14 21:06:47.764501,VNU HCM,Ben Thanh Market,20705.1,1410
2026-05-14 21:06:49.546092,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 21:06:51.388894,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 21:06:53.189147,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-14 21:06:55.009109,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 21:06:56.826126,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-14 21:06:58.619065,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 21:07:00.434869,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 21:07:02.219825,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-14 21:07:04.022857,District 3,Hang Xanh,4984.1,374.8
2026-05-14 21:07:05.803999,Thu Duc,Hang Xanh,9517,617.6
2026-05-14 21:07:07.608037,Landmark 81,District 1,5018.4,459.3
2026-05-14 21:07:09.435967,District 5,Hang Xanh,7691,578.8
2026-05-14 21:07:11.261067,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 21:07:13.052232,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-14 21:07:14.870019,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-14 21:07:16.673133,Hang Xanh,Thu Duc,8062.8,517.1
2026-05-14 21:07:18.445255,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 21:07:20.231191,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-14 21:07:22.036364,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-14 21:07:23.855601,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 21:07:25.674100,Hang Xanh,District 3,6164,484.4
2026-05-14 21:07:27.459806,District 1,VNU HCM,19848.6,1339.5
2026-05-14 21:07:29.266723,VNU HCM,District 3,21598.9,1460.1
2026-05-14 21:07:31.094302,District 3,District 5,4479.7,346.9
2026-05-14 21:07:32.876135,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 21:07:34.676471,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-14 21:07:36.532705,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-14 21:07:38.414480,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-14 21:07:40.221105,Hang Xanh,District 1,4749.1,413.4
2026-05-14 21:07:42.016390,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-14 21:07:43.860997,High Tech Park,VNU HCM,7746.7,584
2026-05-14 21:07:45.651218,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 21:07:47.457907,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 21:07:49.266901,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 21:07:51.067258,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 21:07:52.911377,District 1,Saigon Bridge,5010.8,397.6
2026-05-14 21:07:54.687894,District 3,VNU HCM,21233.4,1391.3
2026-05-14 21:07:56.470232,District 1,Linh Trung,19674.3,1182.4
2026-05-14 21:07:58.319492,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 21:08:00.102296,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 21:08:01.892230,High Tech Park,District 3,20245.9,1319.8
2026-05-14 21:08:03.719214,District 3,Binh Thanh,7393.7,499.3
2026-05-14 21:08:05.498957,Pham Van Dong,Saigon Bridge,6174.9,475
2026-05-14 21:08:07.356238,District 3,High Tech Park,19840.7,1275.1
2026-05-14 21:08:09.135708,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-14 21:08:10.953535,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 21:08:12.736593,District 5,Suoi Tien,21212.4,1365.8
2026-05-14 21:08:14.526842,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 21:08:16.316331,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 21:08:18.146801,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 21:08:19.930557,Eastern Bus Station,Binh Thanh,2943.7,178.3
2026-05-14 21:08:21.719976,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-14 21:08:23.518362,District 3,VNU HCM,21233.4,1391.3
2026-05-14 21:08:26.717529,VNU HCM,Ben Thanh Market,20705.1,1410
2026-05-14 21:08:29.526438,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 21:08:31.320748,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 21:08:33.151403,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-14 21:08:34.946485,Eastern Bus Station,District 3,9191.7,605.1
2026-05-14 21:08:36.769296,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-14 21:08:38.559949,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 21:08:40.371501,Hang Xanh,District 5,9278.6,667.8
2026-05-14 21:08:42.202378,VNU HCM,District 3,21598.9,1460.1
2026-05-14 21:08:43.988235,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-14 21:08:45.846703,Tan Son Nhat Airport,High Tech Park,21455.1,1600.9
2026-05-14 21:08:47.654,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 21:08:49.449647,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 21:08:51.245086,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-14 21:08:53.050228,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-14 21:08:54.904540,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 21:08:56.715497,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-14 21:08:58.523524,District 3,Pham Van Dong,8176.1,576.3
2026-05-14 21:09:01.335358,District 1,VNU HCM,19848.6,1339.5
2026-05-14 21:09:03.125383,Pham Van Dong,Saigon Bridge,6174.9,475
2026-05-14 21:09:05.196536,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 21:09:07.024565,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 21:09:08.831491,District 5,Suoi Tien,21212.4,1365.8
2026-05-14 21:09:11.639903,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-14 21:09:13.487097,Thu Duc,District 5,16721.3,1096
2026-05-14 21:09:15.271454,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 21:09:17.084666,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 21:09:19.162357,District 1,VNU HCM,19848.6,1339.5
2026-05-14 21:09:20.950022,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 21:09:22.734181,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 21:09:24.557348,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 21:09:26.341656,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 21:09:28.300166,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 21:09:30.109930,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 21:09:31.904366,Linh Trung,District 5,23554.3,1407.3
2026-05-14 21:09:33.695286,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 21:09:35.501716,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 21:09:37.283178,Linh Trung,District 3,20439.7,1223.9
2026-05-14 21:09:39.062496,District 3,Hang Xanh,4984.1,374.8
2026-05-14 21:09:41.866916,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 21:09:43.644122,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 21:09:45.438178,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 21:09:47.258143,VNU HCM,District 1,20246.6,1362
2026-05-14 21:09:49.058678,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 21:09:50.876675,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 21:09:52.915952,Linh Trung,High Tech Park,7963.2,643
2026-05-14 21:09:54.683745,Thu Duc,District 3,13903.5,903.3
2026-05-14 21:09:56.515448,High Tech Park,District 5,23360.5,1503.2
2026-05-14 21:09:58.336454,District 1,Linh Trung,19674.3,1182.4
2026-05-14 21:10:00.137008,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-14 21:10:01.953316,Thu Duc,Linh Trung,6943.1,520.4
2026-05-14 21:10:03.804253,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 21:10:05.612948,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-14 21:10:07.419399,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 21:10:09.208671,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 21:10:11.537028,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 21:10:14.723108,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 21:10:16.540977,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-14 21:10:18.343697,Linh Trung,District 5,23554.3,1407.3
2026-05-14 21:10:20.176543,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-14 21:10:21.971730,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 21:10:23.802963,VNU HCM,District 3,21598.9,1460.1
2026-05-14 21:10:25.586431,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 21:10:27.360057,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 21:10:30.444022,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 21:10:32.228998,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-14 21:10:34.003797,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-14 21:10:35.839222,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-14 21:10:37.622980,District 1,District 3,3560.6,309.5
2026-05-14 21:10:39.455689,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-14 21:10:41.279619,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 21:10:43.872847,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-14 21:10:45.665138,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-14 21:10:47.455936,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-14 21:10:49.247263,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-14 21:10:51.044370,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 21:10:52.854188,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 21:10:54.634708,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 21:10:56.455577,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 21:10:58.315723,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 21:11:00.099971,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 21:11:01.950966,Ben Thanh Market,District 5,4415.5,354.2
2026-05-14 21:11:03.776147,Hang Xanh,District 5,9278.6,667.8
2026-05-14 21:11:05.584168,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 21:11:07.408185,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-14 21:11:09.239089,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 21:11:11.005953,Thu Thiem Tunnel,District 3,6758.6,536.3
2026-05-14 21:11:12.792170,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 21:11:14.609753,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-14 21:11:16.401910,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 21:11:19.600248,Linh Trung,District 5,23554.3,1407.3
2026-05-14 21:11:21.417513,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-14 21:11:23.575661,Pham Van Dong,District 1,8919.3,642.7
2026-05-14 21:11:25.350485,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 21:11:27.146354,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-14 21:11:28.936197,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 21:11:30.720482,High Tech Park,District 1,18893.6,1221.7
2026-05-14 21:11:32.503513,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-14 21:11:34.283182,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 21:11:36.099700,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-14 21:11:37.914239,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 21:11:39.702302,District 1,Binh Thanh,6507.8,455.3
2026-05-14 21:11:41.547758,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 21:11:43.360456,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 21:11:46.177604,Pham Van Dong,VNU HCM,13296.3,989.7
2026-05-14 21:11:47.970970,Pham Van Dong,VNU HCM,13296.3,989.7
2026-05-14 21:11:50.046696,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 21:11:51.822548,Pham Van Dong,District 3,9714.3,671.6
2026-05-14 21:11:53.623429,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 21:11:55.435312,VNU HCM,Linh Trung,5596,550.8
2026-05-14 21:11:58.247848,District 1,District 5,4868.2,397.4
2026-05-14 21:12:00.051056,District 1,Saigon Bridge,5010.8,397.6
2026-05-14 21:12:01.841471,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 21:12:03.615264,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 21:12:05.423483,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 21:12:07.217676,Hang Xanh,District 3,6164,484.4
2026-05-14 21:12:09.311123,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 21:12:11.392078,Hang Xanh,Thu Thiem Tunnel,7172.3,611.9
2026-05-14 21:12:13.437896,Landmark 81,Thu Duc,10991.8,768.6
2026-05-14 21:12:15.518324,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 21:12:17.564300,District 5,VNU HCM,23940.3,1595.3
2026-05-14 21:12:19.348744,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-14 21:12:21.924764,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 21:12:23.739307,Saigon Bridge,District 5,9489.5,674.2
2026-05-14 21:12:25.532140,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 21:12:27.306202,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 21:12:29.109552,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 21:12:30.886693,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-14 21:12:32.675355,Thu Duc,District 3,13903.5,903.3
2026-05-14 21:12:34.465260,Pham Van Dong,Thu Duc,4798,336.3
2026-05-14 21:12:36.279145,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 21:12:38.073305,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 21:12:39.904525,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 21:12:41.716410,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-14 21:12:43.516044,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 21:12:45.332559,District 5,District 3,4436.2,365.6
2026-05-14 21:12:47.149428,Hang Xanh,District 3,6164,484.4
2026-05-14 21:12:48.971192,District 5,VNU HCM,23940.3,1595.3
2026-05-14 21:12:50.785689,District 3,Binh Thanh,7393.7,499.3
2026-05-14 21:12:52.568571,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 21:12:54.366866,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-14 21:12:56.185988,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 21:12:57.996436,District 5,Landmark 81,8982.3,719.6
2026-05-14 21:12:59.776225,Ben Thanh Market,Eastern Bus Station,7355.2,504.3
2026-05-14 21:13:01.597537,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 21:13:03.389869,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 21:13:05.206436,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 21:13:07.879137,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-14 21:13:09.917519,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 21:13:11.720850,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 21:13:13.520686,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 21:13:15.328098,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 21:13:17.139973,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-14 21:13:18.948967,High Tech Park,District 5,23360.5,1503.2
2026-05-14 21:13:20.732641,Linh Trung,District 1,19024.7,1152.9
2026-05-14 21:13:22.830387,Hang Xanh,District 3,6164,484.4
2026-05-14 21:13:24.650493,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-14 21:13:26.448206,Pham Van Dong,High Tech Park,11903.6,873.5
2026-05-14 21:13:28.288251,District 5,Binh Thanh,10100.7,703.3
2026-05-14 21:13:31.420668,District 1,District 5,4868.2,397.4
2026-05-14 21:13:33.207712,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 21:13:35.022943,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-14 21:13:36.811713,Landmark 81,District 3,7786.8,639.8
2026-05-14 21:13:38.619086,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-14 21:13:40.403635,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 21:13:42.213888,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-14 21:13:44.014016,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-14 21:13:45.826144,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 21:13:47.632679,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 21:13:49.425648,Thu Thiem Tunnel,Suoi Tien,16089.3,957.6
2026-05-14 21:13:51.207098,VNU HCM,Ben Thanh Market,20705.1,1410
2026-05-14 21:13:55.813842,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-14 21:13:57.632672,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-14 21:13:59.445579,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 21:14:01.246948,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-14 21:14:03.296955,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 21:14:05.125983,Thu Duc,Tan Son Nhat Airport,13940.2,955
2026-05-14 21:14:07.002975,VNU HCM,District 3,21598.9,1460.1
2026-05-14 21:14:08.816014,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 21:14:10.605926,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 21:14:12.401896,Pham Van Dong,District 1,8919.3,642.7
2026-05-14 21:14:14.214930,High Tech Park,District 1,18893.6,1221.7
2026-05-14 21:14:15.994550,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-14 21:14:18.789849,High Tech Park,District 1,18893.6,1221.7
2026-05-14 21:14:20.605528,District 5,High Tech Park,22547.7,1479.1
2026-05-14 21:14:22.424657,Linh Trung,High Tech Park,7963.2,643
2026-05-14 21:14:24.265200,Eastern Bus Station,Hang Xanh,4185.3,277.3
2026-05-14 21:14:26.096563,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 21:14:27.909172,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-14 21:14:29.733868,District 5,High Tech Park,22547.7,1479.1
2026-05-14 21:14:31.515169,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 21:14:33.335568,Pham Van Dong,District 1,8919.3,642.7
2026-05-14 21:14:35.161818,Thu Thiem Tunnel,Suoi Tien,16089.3,957.6
2026-05-14 21:14:36.939086,High Tech Park,VNU HCM,7746.7,584
2026-05-14 21:14:38.759043,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 21:14:40.543845,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 21:14:43.363632,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 21:14:45.188830,High Tech Park,Thu Duc,7502.3,551.3
2026-05-14 21:14:46.970283,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 21:14:48.739818,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 21:14:50.526126,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 21:14:53.171329,Pham Van Dong,District 5,12532.1,864.3
2026-05-14 21:14:54.954290,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 21:14:56.790461,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 21:14:58.599671,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 21:15:00.389138,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 21:15:02.170208,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 21:15:03.964042,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 21:15:05.750536,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-14 21:15:07.540261,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 21:15:09.328768,Landmark 81,Thu Duc,10991.8,768.6
2026-05-14 21:15:11.111887,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 21:15:12.944235,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 21:15:14.763350,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-14 21:15:16.530259,Suoi Tien,District 1,21262.7,1245.4
2026-05-14 21:15:18.384047,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 21:15:20.204546,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 21:15:22.003964,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-14 21:15:23.820788,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-14 21:15:25.636059,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 21:15:27.444918,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-14 21:15:29.481744,Ben Thanh Market,Landmark 81,5383.8,502.4
2026-05-14 21:15:31.295346,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 21:15:33.092293,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 21:15:35.107964,Thu Duc,Hang Xanh,9517,617.6
2026-05-14 21:15:36.889652,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 21:15:38.682243,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 21:15:40.478634,District 3,Pham Van Dong,8176.1,576.3
2026-05-14 21:15:42.307901,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 21:15:44.105665,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 21:15:45.928508,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-14 21:15:47.724830,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 21:15:49.505843,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 21:15:51.297298,VNU HCM,District 5,24713.5,1643.5
2026-05-14 21:15:53.099065,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-14 21:15:54.943189,District 1,Thu Duc,12018,803
2026-05-14 21:15:56.737568,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 21:15:58.552572,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 21:16:00.403475,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 21:16:02.215518,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 21:16:04.004924,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 21:16:05.815248,Thu Duc,High Tech Park,7567.5,584
2026-05-14 21:16:07.637604,Suoi Tien,District 5,25792.2,1499.8
2026-05-14 21:16:09.425086,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-14 21:16:11.240431,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-14 21:16:13.055286,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 21:16:14.842771,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-14 21:16:16.641580,Saigon Bridge,Hang Xanh,1660,147.4
